recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max
55228e5c5,16,4,24.544,3093.75,26.3787,4593.75
55648ef63,14,1,53.8773,2812.5,54.8,4406.25
556cb3c93,21,1,53.2373,3281.25,54.3307,4125.0
557506b62,7,1,39.2213,4687.5,42.3627,11437.5
55b2b19d1,23,4,48.5355,6459.96,56.4593,11627.9
55b2b19d1,23,4,32.8156,6459.96,40.7394,11627.9
55dca9c85,23,1,9.8975,7235.16,15.9811,11283.4
55e48150a,11,1,32.119,1808.79,33.2568,5684.77
5609ef334,19,1,52.016,281.25,53.568,2812.5
560ccf19c,0,1,15.392,5906.25,16.1867,8250.0
561ed4362,14,1,0.08,2531.25,0.6667,5531.25
561ed4362,7,1,0.3307,4687.5,3.472,11437.5
5635d4cbe,21,1,24.112,3281.25,25.2053,4125.0
5673135ca,23,4,17.1131,6459.96,25.0369,11627.9
568f644e1,7,1,23.9467,4687.5,27.088,11437.5
56d22a5b3,18,1,15.0347,3187.5,15.728,5062.5
56e311030,8,1,4.7413,3750.0,8.864,5531.25
56ff074df,1,1,2.7093,3843.75,3.6053,5625.0
5723a520c,12,1,10.1973,562.5,13.3333,3281.25
579bcf9e0,11,1,20.1839,1808.79,21.3217,5684.77
579db058c,0,1,36.2293,5906.25,37.52,7500.0
57b4ff4be,7,1,27.424,4687.5,30.5653,11437.5
57de62a79,23,1,13.1251,7235.16,19.2087,11283.4
57ff372f3,0,1,33.5467,5906.25,34.3413,8250.0
5816c1336,16,4,4.864,3093.75,6.6987,4593.75
581d07559,3,1,9.4293,1031.25,10.1707,2812.5
582d6efec,8,1,47.3333,3750.0,51.456,5531.25
5840c2d77,7,1,44.624,4687.5,47.7653,11437.5
5857d6f6d,1,1,17.2907,3843.75,18.1867,5625.0
5877cea08,3,1,53.0773,1031.25,53.8187,2812.5
58b6b8a47,21,1,53.312,3281.25,54.4053,4125.0
58b92fcdc,5,1,15.824,4781.25,18.176,10406.2
590163609,5,1,0.0267,4781.25,2.3787,10406.2
596463649,9,1,2.384,843.75,5.9467,5718.75
5977f6b4c,1,1,16.3467,3843.75,17.2427,5625.0
599b19a33,15,1,53.8773,93.75,57.2213,1125.0
59a9eb657,23,4,43.4445,6459.96,51.3683,11627.9
59a9eb657,23,4,48.4484,6459.96,56.3722,11627.9
59ce91d00,16,4,0.864,3093.75,2.6987,4593.75
59e549ee2,5,1,49.632,4781.25,51.984,10406.2
5a2185b19,20,1,6.4853,2343.75,9.9253,5718.75
5a3f09a5c,10,1,44.2166,947.461,46.6605,10852.7
5a55970ad,17,1,19.9787,1312.5,26.432,3937.5
5a7cc4e44,17,4,49.9147,1406.25,52.5227,3937.5
5a8a2b155,18,1,33.8347,3187.5,34.528,5062.5
5ac6b1e85,6,1,50.0053,562.5,52.1493,4406.25
5b1e3b55b,17,1,6.7627,1312.5,13.216,3937.5
5b1e3b55b,17,1,2.8,1312.5,9.2533,3937.5
5b219bb1c,12,1,0.56,562.5,3.696,3281.25
5b5218aba,11,1,50.7066,1808.79,51.8444,5684.77
5b54af5a2,3,1,20.4213,1031.25,21.1627,2812.5
5b8830884,8,1,32.0213,3750.0,36.144,5531.25
5bf1ac192,23,1,28.8566,7235.16,34.9402,11283.4
5bfe1dec6,17,1,22.352,1312.5,28.8053,3937.5
5bfe1dec6,17,1,37.5733,1312.5,44.0267,3937.5
5bfe1dec6,17,1,32.0747,1312.5,38.528,3937.5
5c1ae8b6f,0,1,55.9147,5906.25,56.7093,8250.0
5c57d8095,15,1,21.5787,93.75,24.9227,1125.0
5c609dbfb,18,1,19.9947,3187.5,20.688,5062.5
5cd1a3c29,12,1,42.7787,562.5,45.9147,3281.25
5d606b7a3,9,1,10.2933,843.75,13.856,5718.75
5d61b5cce,8,1,45.2267,3750.0,49.3493,5531.25
5d7e9091c,9,1,7.4453,843.75,11.008,5718.75
5db2e86fe,7,1,20.6773,4687.5,23.8187,11437.5
5db2e86fe,15,1,18.6293,93.75,21.9733,1125.0
5debe8941,19,1,46.4533,281.25,48.0053,2812.5
5e7e1643e,16,4,3.2427,3093.75,5.0773,4593.75
5e8c07a8e,22,1,21.8667,10687.5,23.472,13687.5
5e8e5d53b,8,1,22.768,3750.0,26.8907,5531.25
5f51598f1,17,1,25.9467,1312.5,32.4,3937.5
5f8eecc9e,23,4,51.0084,6459.96,58.9322,11627.9
5f8eecc9e,9,1,54.944,1125.0,57.7493,5250.0
5f8eecc9e,9,1,48.5547,1125.0,51.36,5250.0
5f8eecc9e,23,4,7.9412,6459.96,15.865,11627.9
5f9157d7b,0,1,58.9333,5906.25,59.728,8250.0
5f9b4785b,1,1,47.9947,3843.75,48.8907,5625.0
5f9b4785b,15,1,16.1333,93.75,19.4773,1125.0
604583528,23,4,51.9314,6459.96,59.8552,11627.9
606f1e495,5,1,12.6613,4781.25,15.0133,10406.2
6093f0100,15,1,2.2453,93.75,5.5893,1125.0
60a493ad4,6,1,40.688,562.5,42.832,4406.25
60b260508,21,1,53.6053,3281.25,54.6987,4125.0
60b260508,8,1,49.7493,3750.0,53.872,5531.25
6102fb9d6,3,1,12.752,1031.25,13.4933,2812.5
61741251f,10,1,16.7996,947.461,19.2435,10852.7
617d4dbbd,12,1,0.672,562.5,3.808,3281.25
619a7af56,15,1,49.7813,93.75,53.1253,1125.0
61d1f5e59,23,4,48.2046,6459.96,56.1284,11627.9
61de2c695,0,1,12.6987,5906.25,13.4933,8250.0
61f1c7d5f,3,1,47.6427,1031.25,48.384,2812.5
621dc03b6,3,1,17.7333,1031.25,18.4747,2812.5
629489592,12,1,2.7893,562.5,5.9253,3281.25
62ff9d03d,17,4,15.312,1406.25,17.92,3937.5
631f97222,11,1,15.1278,1808.79,16.2656,5684.77
6346c01fa,18,1,15.0507,3187.5,15.744,5062.5
6351581d6,3,1,53.5733,1031.25,54.3147,2812.5
63971df42,6,1,9.5787,562.5,11.7227,4406.25
63a82d848,1,1,39.4827,3843.75,40.3787,5625.0
63cc4d598,13,1,38.8107,93.75,39.4347,843.75
64025c7e6,18,1,16.5707,3187.5,17.264,5062.5
644f71ae8,14,1,15.5787,2531.25,16.1653,5531.25
65123f0c1,23,1,3.3901,7235.16,9.4737,11283.4
655ca0adb,17,1,47.1307,1312.5,53.584,3937.5
65971c0e7,16,4,10.016,3093.75,11.8507,4593.75
6666e213d,4,1,1.296,2531.25,3.4827,4031.25
670a35128,20,1,43.8613,2343.75,47.3013,5718.75
67763b1b9,18,1,18.6933,3187.5,19.3867,5062.5
682657006,13,1,15.3173,93.75,15.9413,843.75
6838dc4f9,10,1,33.4832,947.461,35.9271,10852.7
687733bf1,3,1,11.9307,1031.25,12.672,2812.5
689b160fc,13,1,29.3707,93.75,29.9947,843.75
68d182a12,21,1,4.8107,3281.25,5.904,4125.0
68f7d8362,22,1,38.384,10687.5,39.9893,13687.5
690168015,6,1,38.8053,562.5,40.9493,4406.25
69173294f,22,1,40.3467,10687.5,41.952,13687.5
697f7210b,8,1,2.9653,3750.0,7.088,5531.25
69aacafc4,20,1,39.824,2343.75,43.264,5718.75
69aacafc4,20,1,43.0347,2343.75,46.4747,5718.75
69c09e886,4,1,12.528,2343.75,14.384,4218.75
69ea6d76b,19,1,30.9333,281.25,32.4853,2812.5
6a0ac2d09,23,1,15.1568,7235.16,21.2405,11283.4
6a2b677ce,4,1,41.5467,2531.25,43.7333,4031.25
6a6af3c63,2,1,40.304,468.75,42.08,3000.0
6b0891684,0,1,26.2293,5906.25,27.024,8250.0
6b1093628,13,1,37.728,93.75,38.352,843.75
6b891f8f2,7,1,8.6507,4687.5,11.792,11437.5
6b9e3f7c6,21,1,7.6373,3281.25,8.7307,4125.0
6bf2953a8,20,1,33.296,2343.75,36.736,5718.75
6bf2953a8,20,1,19.4613,2343.75,22.9013,5718.75
6c032e356,23,1,51.6586,7235.16,57.7422,11283.4
6c246167d,19,1,3.12,281.25,4.672,2812.5
6c4ce1cf2,3,1,11.4773,1031.25,12.2187,2812.5
6c52da176,7,1,18.16,4687.5,21.3013,11437.5
6c660a505,19,1,51.7707,281.25,53.3227,2812.5
6d5f5e052,19,1,36.9013,281.25,38.4533,2812.5
6d6ba3db7,22,1,42.9547,10687.5,44.56,13687.5
6d93f853d,3,1,47.488,1031.25,48.2293,2812.5
6d93f853d,17,1,10.1173,1312.5,16.5707,3937.5
6e82ee19a,10,1,27.0803,947.461,29.5242,10852.7
6eb03e9ca,7,1,9.7973,4687.5,12.9387,11437.5
6f7eec323,17,4,9.6907,1406.25,12.2987,3937.5
706e6f1e8,12,1,53.0187,562.5,56.1547,3281.25
7080d05d4,23,1,50.4047,7235.16,56.4883,11283.4
70c289aa5,20,1,31.1307,2343.75,34.5707,5718.75
710177a21,15,1,50.2133,93.75,53.5573,1125.0
710537df8,16,4,32.7093,3093.75,34.544,4593.75
711630bd8,18,1,8.896,3187.5,9.5893,5062.5
717780789,6,1,37.808,562.5,39.952,4406.25
71c22a29b,8,1,55.8133,3750.0,59.936,5531.25
71cf9646b,19,1,28.2347,281.25,29.7867,2812.5
71cf9646b,15,1,11.8293,93.75,15.1733,1125.0
71db64300,23,1,19.3074,7235.16,25.391,11283.4
71e134a57,1,1,36.7947,3843.75,37.6907,5625.0
7227068d3,7,1,32.2293,4687.5,35.3707,11437.5
725c5b6f1,8,1,53.2587,3750.0,57.3813,5531.25
7277aa5a8,17,4,55.5307,1406.25,58.1387,3937.5
728459067,10,1,18.7559,947.461,21.1998,10852.7
728459067,10,1,4.2144,947.461,6.6583,10852.7
7295291a7,1,1,5.3173,3843.75,6.2133,5625.0
72a9f19b4,16,4,10.3413,3093.75,12.176,4593.75
72ccf4de7,20,1,36.9813,2343.75,40.4213,5718.75
7341161bd,17,4,13.1425,1464.26,16.9215,4565.04
737d85472,23,4,29.3152,6459.96,37.239,11627.9
738e4dcb5,9,1,53.2747,843.75,56.8373,5718.75
73c4d8db8,17,4,52.0243,1464.26,55.8034,4565.04
73f2ff0fd,3,1,30.8907,1031.25,31.632,2812.5
7403b8dde,4,1,5.1413,2343.75,6.9973,4218.75
7448edc55,1,1,20.16,3843.75,21.056,5625.0
745171bf2,6,1,4.1547,562.5,6.2987,4406.25
7476d961f,16,4,18.48,3093.75,20.3147,4593.75
7478fd629,18,1,37.936,3187.5,38.6293,5062.5
74a117970,20,1,7.4987,1312.5,12.88,6093.75
74c1043c9,14,1,56.0107,2531.25,56.5973,5531.25
74fbde29b,18,1,51.8827,3187.5,52.576,5062.5
750e35881,4,1,51.056,2343.75,52.912,4218.75
755d6c7eb,17,4,14.4427,1406.25,17.0507,3937.5
7583b7c0c,17,4,23.8005,1464.26,27.5795,4565.04
75c8ccce9,14,1,12.592,2531.25,13.1787,5531.25
76b4b3f7f,9,1,55.44,843.75,59.0027,5718.75
76bcc78f1,21,1,1.376,3281.25,2.4693,4125.0
77299bde7,8,1,5.7227,3750.0,9.8453,5531.25
77299bde7,21,1,42.3787,3281.25,43.472,4125.0
772bd1045,13,1,52.8587,93.75,53.4827,843.75
774912d66,23,4,29.7215,6459.96,37.6454,11627.9
774912d66,23,4,16.9157,6459.96,24.8395,11627.9
774d13e9c,9,1,39.04,843.75,42.6027,5718.75
7764cbbfd,10,1,5.7121,947.461,8.156,10852.7
7765e82d3,13,1,58.3147,93.75,58.9387,843.75
7768c96f2,1,1,10.016,3843.75,10.912,5625.0
778ab401f,21,1,11.5573,3281.25,12.6507,4125.0
77a7a66fc,10,1,42.1616,947.461,44.6055,10852.7
77cf1b7e3,21,1,1.376,3281.25,2.4693,4125.0
77e82339a,7,1,46.9013,4687.5,50.0427,11437.5
77f2b9543,6,1,49.888,562.5,52.032,4406.25
784eb5d7f,21,1,55.8987,3281.25,56.992,4125.0
7859fda05,23,4,51.5251,6459.96,59.4489,11627.9
7878d8306,17,1,48.7253,1312.5,55.1787,3937.5
787c0db92,4,1,39.5733,2531.25,41.76,4031.25
7893b8f70,0,1,3.7013,5906.25,4.496,8250.0
78941c48b,17,1,52.88,1312.5,59.3333,3937.5
78f515b6f,7,1,32.1067,4687.5,35.248,11437.5
7925510fe,4,1,34.7307,2531.25,36.9173,4031.25
796ab9da1,15,1,39.312,93.75,42.656,1125.0
79b28cad5,4,1,57.7013,2343.75,59.5573,4218.75
79f38de91,23,1,21.0721,7235.16,27.1557,11283.4
79f7b3873,15,1,3.0453,93.75,6.3893,1125.0
7a396818c,21,1,48.72,3281.25,49.8133,4125.0
7a49b2465,12,1,35.0933,562.5,38.2293,3281.25
7a5789516,5,1,9.8667,4781.25,12.2187,10406.2
7a9d46229,22,1,15.5093,10687.5,17.1147,13687.5
7a9d46229,5,1,52.7627,4781.25,55.1147,10406.2
7ab084435,10,1,15.8186,947.461,18.2625,10852.7
7ad715d6d,19,1,41.552,281.25,43.104,2812.5
7ada8c4da,3,1,16.4267,1031.25,17.168,2812.5
7b287d190,20,1,44.8107,1312.5,50.192,6093.75
7b4ee85a5,1,1,37.4613,3843.75,38.3573,5625.0
7b79194b3,5,1,9.6,4781.25,11.952,10406.2
7c858b1f2,20,1,33.3707,1312.5,38.752,6093.75
7caaeb706,17,4,47.008,1406.25,49.616,3937.5
7cc6d509a,19,1,30.3947,281.25,31.9467,2812.5
7cd8ce712,20,1,24.7733,2343.75,28.2133,5718.75
7dec0f472,10,1,52.4365,947.461,54.8804,10852.7
7e0d06929,10,1,37.5409,947.461,39.9848,10852.7
7e370f1f3,14,1,46.064,2531.25,46.6507,5531.25
7ed4d3ca1,14,1,17.952,3750.0,18.224,6468.75
7f07486d1,23,1,32.4963,7235.16,38.58,11283.4
7f082c82d,8,1,29.36,3750.0,33.4827,5531.25
7f5f71e31,6,1,22.5013,562.5,24.5227,3187.5
7f6df469c,4,1,44.288,2531.25,46.4747,4031.25
7f737a9c4,13,1,43.0507,93.75,43.6747,843.75
7f8fab554,4,1,14.24,2343.75,16.096,4218.75
7f9246130,4,1,0.5173,2343.75,2.3733,4218.75
7f9b94a29,1,1,6.8427,3843.75,7.7387,5625.0
802907092,23,4,45.3486,6459.96,53.2724,11627.9
804fa03e1,15,1,53.7013,93.75,57.0453,1125.0
80590e499,21,1,7.4933,3281.25,8.5867,4125.0
807efd6bb,3,1,52.4427,1031.25,53.184,2812.5
8080b2283,13,1,52.1867,93.75,52.8107,843.75
80c09eb56,8,1,35.3333,3750.0,39.456,5531.25
818a1635a,21,1,13.9253,3281.25,15.0187,4125.0
819afd877,4,1,36.32,2343.75,38.176,4218.75
81b493ca3,4,1,2.656,2343.75,4.512,4218.75
81bcdeb06,20,1,36.8907,1312.5,42.272,6093.75
8253e1640,11,1,41.0819,1808.79,42.2197,5684.77
82a813386,21,1,2.1333,3281.25,3.2267,4125.0
82d59d24d,22,1,29.568,10687.5,31.1733,13687.5
82ff46226,23,4,15.9695,6459.96,23.8933,11627.9
83028db30,11,1,27.7595,1808.79,28.8972,5684.77
838227e71,7,1,11.152,4687.5,14.2933,11437.5
84aed0cf9,6,1,57.7013,562.5,59.8453,4406.25
84d2746ce,9,1,56.1813,1125.0,58.9867,5250.0
84fd342f8,12,1,13.0133,562.5,16.1493,3281.25
851c98ea8,18,1,52.8587,3187.5,53.552,5062.5
8531f27ff,7,1,54.912,4687.5,58.0533,11437.5
8574d9e81,14,1,27.872,2812.5,28.7947,4406.25
8593f9606,14,1,30.384,2531.25,30.9707,5531.25
85b891a48,7,1,9.6533,4687.5,12.7947,11437.5
85fd75b28,12,1,9.8453,562.5,12.9813,3281.25
868db1d19,23,4,21.0721,6459.96,28.9959,11627.9
86c44dd51,0,1,30.5653,5906.25,31.36,8250.0
871aff1b5,5,1,32.0053,4781.25,34.3573,10406.2
87b2981de,18,1,11.168,3187.5,11.8613,5062.5
87b64a134,19,1,34.048,281.25,35.6,2812.5
87bf9c992,19,1,46.3307,281.25,47.8827,2812.5
87db70dff,10,1,39.4507,947.461,41.8946,10852.7
87e518677,7,1,41.4933,4687.5,44.6347,11437.5
880652c2a,23,4,0.2728,6459.96,8.1966,11627.9
88186ba66,14,1,18.4373,2531.25,19.024,5531.25
88b5c9c1b,5,1,39.7493,4781.25,42.1013,10406.2
88f783ab9,6,1,8.0747,562.5,10.2187,4406.25
890abb1e3,23,1,34.9751,7235.16,41.0587,11283.4
891822ace,9,1,51.728,843.75,55.2907,5718.75
896080a53,12,1,1.728,562.5,4.864,3281.25
89898c3c9,8,1,38.9547,3750.0,43.0773,5531.25
89fe494b6,22,1,20.6187,10687.5,22.224,13687.5
8a0ee2e2c,8,1,4.7627,3750.0,8.8853,5531.25
8a59b5c31,5,1,30.1973,4781.25,32.5493,10406.2
8a63ca713,4,1,51.808,2531.25,53.9947,4031.25
8a99905ac,3,1,43.152,1031.25,43.8933,2812.5
8ad1a246f,13,1,27.1307,93.75,27.7547,843.75
8b237e9eb,3,1,20.0747,1031.25,20.816,2812.5
8b24f2f98,18,1,0.208,3187.5,0.9013,5062.5
8b68b817e,13,1,17.328,93.75,17.952,843.75
8c20115ce,15,1,17.7547,93.75,21.0987,1125.0
8c44ed2cf,10,1,56.6915,947.461,59.1354,10852.7
8dddf58e0,14,1,10.352,2812.5,11.2747,4406.25
8e0f816f1,4,1,42.848,2343.75,44.704,4218.75
8e2ff1226,2,1,2.144,468.75,3.92,3000.0
8e56d782f,16,4,47.104,3093.75,48.9387,4593.75
8eb0e591c,10,1,42.4635,947.461,44.9074,10852.7
8ec8b0275,11,1,1.2829,1808.79,2.4207,5684.77
8ee219910,6,1,42.56,562.5,44.704,4406.25
8ef1d1114,15,1,55.4293,93.75,58.7733,1125.0
8f0f2528a,21,1,7.392,3281.25,8.4853,4125.0
8f3d579c8,17,1,4.496,1312.5,10.9493,3937.5
8f821e1ef,13,1,17.7547,93.75,18.3787,843.75
8f8e4f3e2,22,1,12.1173,10687.5,13.7227,13687.5
8f942c9f5,6,1,20.2773,562.5,22.4213,4406.25
8fa859d45,9,1,15.9093,843.75,19.472,5718.75
8ffe19a69,8,1,55.2267,3750.0,59.3493,5531.25
908290ae2,21,1,11.6533,3281.25,12.7467,4125.0
90a1eac6d,21,1,11.488,3281.25,12.5813,4125.0
916eb2a00,22,1,0.6507,10687.5,2.256,13687.5
918ddce17,7,1,21.664,4687.5,24.8053,11437.5
9251fdbdd,16,4,7.0187,3093.75,8.8533,4593.75
9251fdbdd,16,4,38.592,3093.75,40.4267,4593.75
92588122c,17,4,2.7947,1406.25,5.4027,3937.5
929d655d3,3,1,52.56,1031.25,53.3013,2812.5
92ae9bcc2,10,1,24.9905,947.461,27.4344,10852.7
9316428b4,6,1,15.8507,562.5,17.872,3187.5
935e4c9b0,12,1,49.8667,562.5,53.0027,3281.25
9367e95cc,15,1,25.3227,93.75,28.6667,1125.0
9369b4be6,9,1,29.9413,843.75,33.504,5718.75
93e10b125,1,1,18.224,3843.75,19.12,5625.0
9425c4b01,12,1,51.3493,562.5,54.4853,3281.25
942ca05c0,16,4,46.0213,3093.75,47.856,4593.75
942ca05c0,16,4,0.464,3093.75,2.2987,4593.75
944edda33,2,1,43.7867,468.75,45.5627,3000.0
945c8d7a8,5,1,56.3947,4781.25,58.7467,10406.2
946390b26,10,1,13.7172,947.461,16.1611,10852.7
9496d86bf,0,1,40.5813,5906.25,41.872,7500.0
956aaf47c,23,1,23.1503,7235.16,29.2339,11283.4
958db1ebe,19,1,28.0213,281.25,29.5733,2812.5
960572cd4,7,1,5.9413,4687.5,9.0827,11437.5
96fc32e3d,23,4,37.6976,6459.96,45.6214,11627.9
97630c03d,0,1,11.8667,5906.25,13.1573,7500.0
983a13114,20,1,37.856,2343.75,41.296,5718.75
986405edb,8,1,36.6453,3750.0,40.768,5531.25
988e03248,10,1,37.2854,947.461,39.7293,10852.7
989b95591,18,1,55.4827,3187.5,56.176,5062.5
996546525,23,1,45.9639,7235.16,52.0475,11283.4
99f72cf18,11,1,35.5614,1808.79,36.6991,5684.77
9a76cab9c,17,1,17.8293,1312.5,24.2827,3937.5
9a76cab9c,17,1,1.7387,1312.5,8.192,3937.5
9a76cab9c,17,1,13.7813,1312.5,20.2347,3937.5
9a9951303,17,4,23.28,1406.25,25.888,3937.5
9abdbfc9f,12,1,18.6187,562.5,21.7547,3281.25
9afa17810,7,1,0.528,4687.5,3.6693,11437.5
9b92a698e,9,1,42.0693,843.75,45.632,5718.75
9bdc79a14,5,1,30.4907,4781.25,32.8427,10406.2
9c2286d0c,18,1,40.4267,3187.5,41.12,5062.5
9c8947073,0,1,25.7653,5906.25,27.056,7500.0
9c9aa37f5,6,1,3.9733,562.5,6.1173,4406.25
9ca91d4bc,13,1,36.1813,93.75,36.8053,843.75
9cb1f4a34,17,4,27.3653,1406.25,29.9733,3937.5
9cb6ae5e3,0,1,39.7173,5906.25,40.512,8250.0
9cccd9345,2,1,54.1973,468.75,55.9733,3000.0
9d1eee84d,4,1,28.768,2343.75,30.624,4218.75
9d293be93,12,1,52.7627,562.5,55.8987,3281.25
9d2bf51ce,21,1,54.4907,3281.25,55.584,4125.0
9d6de44f0,7,1,1.1787,4687.5,4.32,11437.5
9dad9aacc,23,1,21.5423,7235.16,27.6259,11283.4
9df5da644,16,4,47.1253,3093.75,48.96,4593.75
9e242fe66,16,4,30.96,3093.75,32.7947,4593.75
9e52cf6ad,21,1,29.5573,3281.25,30.6507,4125.0
9e5d5b03e,17,4,39.6853,1406.25,42.2933,3937.5
9ec0c64c0,6,1,54.48,562.5,56.5013,3187.5
9f10784cd,8,1,20.496,3750.0,24.6187,5531.25
9f8ebbfc3,15,1,23.776,93.75,27.12,1125.0
9f8fcb625,23,1,52.7673,7235.16,58.851,11283.4
9fbd7e1f6,13,1,51.9467,93.75,52.5707,843.75
a00373b12,13,1,11.9627,93.75,12.5867,843.75
a0af97b46,7,1,21.2853,4687.5,24.4267,11437.5
a0c662123,0,1,6.6347,5906.25,7.4293,8250.0
a1048dac6,15,1,15.6533,93.75,18.9973,1125.0
a17b9af5d,4,1,9.7387,2343.75,11.5947,4218.75
a1b1a5e31,3,1,5.6,1031.25,6.3413,2812.5
a1d96c821,18,1,50.32,3187.5,51.0133,5062.5
a1ef2a84f,21,1,47.7013,3281.25,48.7947,4125.0
a2045d15d,22,1,49.1093,10687.5,50.7147,13687.5
a212bf2e0,13,1,5.168,93.75,5.792,843.75
a2441a74b,17,4,22.9547,1312.5,25.488,7406.25
a2441a74b,17,4,10.0213,1312.5,12.5547,7406.25
a277651b1,4,1,41.4293,2343.75,43.2853,4218.75
a2a211fa8,19,1,17.7653,281.25,19.3173,2812.5
a2b073406,23,4,40.7684,6459.96,48.6922,11627.9
a3194950c,5,1,8.7947,4781.25,11.1467,10406.2
a38cadf2c,10,1,7.7613,947.461,10.2052,10852.7
a3d1e4f37,16,4,14.0107,3093.75,15.8453,4593.75
a4035e64b,14,1,7.104,3750.0,7.376,6468.75
a461f82cd,5,1,26.6133,4781.25,28.9653,10406.2
a4b2f4298,8,1,43.536,3750.0,47.6587,5531.25
a5034a8b3,4,1,39.5733,2531.25,41.76,4031.25
a54894b33,0,1,23.424,5906.25,24.2187,8250.0
a5b66a68d,0,1,13.5093,5906.25,14.304,8250.0
a5ceef07b,4,1,7.984,2343.75,9.84,4218.75
a5eface9a,1,1,37.7973,3843.75,38.6933,5625.0
a5f008080,6,1,18.3307,562.5,20.4747,4406.25
a64b357d4,20,1,50.7413,2343.75,54.1813,5718.75
a6610076b,20,1,35.0933,1312.5,40.4747,6093.75
a66546dfd,19,1,38.0373,281.25,39.5893,2812.5
a66d44311,6,1,41.8987,562.5,44.0427,4406.25
a691e3d90,9,1,39.952,843.75,43.5147,5718.75
a6b4dda07,21,1,1.7867,3281.25,2.88,4125.0
a6c887130,18,1,11.3547,3187.5,12.048,5062.5
a79847d38,13,1,50.464,93.75,51.088,843.75
a7ff51ac4,22,1,32.1173,10687.5,33.7227,13687.5
a82f931d1,9,1,8.6667,1125.0,11.472,5250.0
a8e6d4d75,21,1,35.7707,3281.25,36.864,4125.0
a90c80393,18,1,26.2773,3187.5,26.9707,5062.5
a92850ccd,2,1,53.744,468.75,55.52,3000.0
a9637eb5b,23,1,41.378,7235.16,47.4616,11283.4
a9868c3d1,21,1,7.0293,3281.25,8.1227,4125.0
a993402e2,23,4,40.5014,6459.96,48.4252,11627.9
a993402e2,23,4,31.9507,6459.96,39.8745,11627.9
